,path,label,interval
19,/path/to/AdvReverb/data/MFA/LibriSpeech/019.flac,BUT YOU BELIEVE IN SOME EDUCATION ASKED MARY TAYLOR,"[(2560, 7360, 'bɐʔjʉː'), (7360, 12960, 'bʲɪʎiː'), (12960, 18720, 'vɪns'), (18720, 22720, 'ɐmɛ'), (22720, 26240, 'dʒʊcʰ'), (26240, 30240, 'ejʃ'), (30240, 38400, 'ənæ'), (38400, 42400, 'sktm'), (42400, 45920, 'ɛɹi'), (45920, 49920, 'tʰej'), (49920, 53600, 'lɚ')]"
20,/path/to/AdvReverb/data/MFA/LibriSpeech/020.flac,BUT CRESSWELL ADDED SIGNIFICANTLY CAPACITY DIFFERS ENORMOUSLY BETWEEN RACES,"[(1600, 6720, 'bɐ'), (6720, 11520, 'ʔc'), (11520, 15360, 'ɹɛs'), (15360, 18720, 'wɛɫ'), (18720, 22400, 'æ'), (22400, 26400, 'dʲɪds'), (26400, 30400, 'ɪɟɲɪ'), (30400, 33600, 'fʲɪk'), (33600, 37440, 'ɛnʎ'), (37440, 40800, 'i'), (40800, 45760, 'kʰ'), (45760, 51360, 'əpʰæ'), (51360, 54720, 'sɪtʲ'), (54720, 58720, 'idʲ'), (58720, 62720, 'ɪf'), (62720, 66240, 'ɚ'), (66240, 70400, 'zɪ'), (70400, 73600, 'n'), (73600, 77920, 'ɒɹm'), (77920, 82080, 'əsʎ'), (82080, 85760, 'ibʲɪ'), (85760, 91360, 'twi'), (91360, 94560, 'nɹ'), (94560, 98880, 'ejs'), (98880, 105120, 'ɪz')]"
21,/path/to/AdvReverb/data/MFA/LibriSpeech/021.flac,AND WHAT THROUGH THE LEFT HAND WINDOW,"[(8320, 13440, 'ænwɐ'), (13440, 16960, 'ʔθɹ'), (16960, 20640, 'ʉːðəl'), (20640, 23840, 'ɛfth'), (23840, 28000, 'ændw'), (28000, 34080, 'ɪndow')]"
22,/path/to/AdvReverb/data/MFA/LibriSpeech/022.flac,THE HISTORY OF THE HOUSE IS PLAIN NOW,"[(8320, 11840, 'ðəçɪ'), (11840, 15840, 'stəɹi'), (15840, 19200, 'əðəh'), (19200, 23840, 'aws'), (23840, 27840, 'ɪzpl'), (27840, 31360, 'ejn'), (31360, 36960, 'naw')]"
23,/path/to/AdvReverb/data/MFA/LibriSpeech/023.flac,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,"[(4640, 8320, 'ʔajnɛ'), (8320, 11520, 'vɚɲ'), (11520, 14720, 'ʉːjʊ'), (14720, 18880, 'ɹiːk'), (18880, 22720, 'wɫ̩'), (22720, 27360, 'zfɚ'), (27360, 42560, 'spn')]"
24,/path/to/AdvReverb/data/MFA/LibriSpeech/024.flac,THE PARIS PLANT LIKE THAT AT THE CRYSTAL PALACE WAS A TEMPORARY EXHIBIT,"[(2720, 5920, 'ðəpʰ'), (5920, 9760, 'ɛɹɪ'), (9760, 12960, 'sp'), (12960, 16480, 'læ'), (16480, 23360, 'ntl'), (23360, 27040, 'ajkð'), (27040, 30720, 'æʔæ'), (30720, 34720, 'tðəc'), (34720, 38240, 'ɹɪst'), (38240, 42560, 'ɫ̩pʰæ'), (42560, 46080, 'ʎɪ'), (46080, 52800, 'sw'), (52800, 56480, 'əzə'), (56480, 60160, 'tʰɛm'), (60160, 63360, 'pəɹ'), (63360, 67680, 'ɛɹi'), (67680, 72160, 'ɪɡzɪ'), (72160, 75840, 'bʲɪt')]"
25,/path/to/AdvReverb/data/MFA/LibriSpeech/025.flac,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,"[(7200, 11680, 'ðɛɹs'), (11680, 15520, 'iːmz'), (15520, 22240, 'nowɡ'), (22240, 26560, 'ʊdɹ'), (26560, 29760, 'iːz'), (29760, 34080, 'ənf'), (34080, 37920, 'ɒɹbə'), (37920, 41280, 'ʎiːvʲ'), (41280, 44960, 'ɪŋðæ'), (44960, 48480, 'ʔɪʔwɫ̩'), (48480, 54080, 'tʃej'), (54080, 58080, 'ndʒ')]"
26,/path/to/AdvReverb/data/MFA/LibriSpeech/026.flac,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,"[(5440, 8960, 'mʲɪs'), (8960, 12800, 'tɚɛ'), (12800, 16960, 'ɾʲɪs'), (16960, 20480, 'ənw'), (20480, 23840, 'əzə'), (23840, 27680, 'ʎiː'), (27680, 33600, 'dɚf'), (33600, 38240, 'ɑɹ'), (38240, 43040, 'əhɛ'), (43040, 46720, 'dəvð'), (46720, 54240, 'ətʰaj')]"
27,/path/to/AdvReverb/data/MFA/LibriSpeech/027.flac,THE ORCHARD WAS SPARKLING AND RIPPLING IN THE SUN,"[(5280, 8960, 'ðiːʔɒ'), (8960, 12640, 'ɹtʃɚ'), (12640, 17280, 'dwəzs'), (17280, 20960, 'pɑɹ'), (20960, 24480, 'cʎɪ'), (24480, 29120, 'ŋæn'), (29120, 32479, 'ɹɪpʲ'), (32479, 36160, 'ʎɪŋ'), (36160, 41120, 'ɪnnəs'), (41120, 47680, 'ɐn')]"
28,/path/to/AdvReverb/data/MFA/LibriSpeech/028.flac,OH BUT I'M GLAD TO GET THIS PLACE MOWED,"[(3040, 6560, 'ʔowb'), (6560, 10560, 'ɐʔɑːm'), (10560, 16000, 'ɟʎæ'), (16000, 19200, 'dtəɟ'), (19200, 22400, 'ɪʔðɪ'), (22400, 25760, 'spl'), (25760, 29120, 'ejs'), (29120, 34560, 'mow')]"
29,/path/to/AdvReverb/data/MFA/LibriSpeech/029.flac,JUST SMELL THE WILD ROSES THEY ARE ALWAYS SO SPICY AFTER A RAIN,"[(1760, 5440, 'dʒəs'), (5440, 8800, 'sm'), (8800, 12320, 'ɛɫð'), (12320, 16480, 'əwaj'), (16480, 21760, 'ɫdɹow'), (21760, 25920, 'zɪz'), (25920, 29280, 'ð'), (29280, 33920, 'ejɛɹɑː'), (33920, 38720, 'ɫwej'), (38720, 42400, 'zsow'), (42400, 45920, 'sp'), (45920, 50240, 'ajs'), (50240, 53600, 'iæ'), (53600, 57600, 'ftɚ'), (57600, 63520, 'əɹej')]"
30,/path/to/AdvReverb/data/MFA/LibriSpeech/030.flac,AND HOW ODD THE DIRECTIONS WILL LOOK,"[(3360, 6880, 'ænh'), (6880, 12800, 'awɑ'), (12800, 16480, 'dðəd'), (16480, 19840, 'ajɹɛc'), (19840, 23520, 'ʃənz'), (23520, 26720, 'wɫ̩l'), (26720, 30400, 'ʊk')]"
31,/path/to/AdvReverb/data/MFA/LibriSpeech/031.flac,OH WON'T SHE BE SAVAGE IF I'VE KEPT HER WAITING,"[(2720, 6880, 'ʔow'), (6880, 10080, 'wow'), (10080, 13440, 'ntʃ'), (13440, 16640, 'iːbʲiː'), (16640, 22080, 'sæ'), (22080, 27360, 'vʲɪdʒ'), (27360, 32479, 'ɪ'), (32479, 35840, 'faj'), (35840, 39200, 'vcʰ'), (39200, 42720, 'ɛpt'), (42720, 46560, 'ɚw'), (46560, 50880, 'ejtʲɪ')]"
32,/path/to/AdvReverb/data/MFA/LibriSpeech/032.flac,AND YESTERDAY THINGS WENT ON JUST AS USUAL,"[(2880, 6720, 'ænj'), (6720, 10240, 'ɛst'), (10240, 16320, 'ɚdej'), (16320, 20320, 'θ'), (20320, 24480, 'ɪŋzw'), (24480, 28320, 'ɛnɒn'), (28320, 31520, 'dʒə'), (31520, 35200, 'stej'), (35200, 39680, 'zjʉː'), (39680, 43040, 'ʒʊ'), (43040, 46880, 'ɫ̩')]"
33,/path/to/AdvReverb/data/MFA/LibriSpeech/033.flac,IN EVERY WAY THEY SOUGHT TO UNDERMINE THE AUTHORITY OF SAINT PAUL,"[(8480, 12320, 'ɪnɛ'), (12320, 16480, 'vəɹiw'), (16480, 20160, 'ejð'), (20160, 23680, 'ejs'), (23680, 26880, 'ɒʔt'), (26880, 30560, 'əɐn'), (30560, 35360, 'dɚmaj'), (35360, 40160, 'nðiːəθ'), (40160, 43520, 'ɒɹɪɾʲ'), (43520, 47520, 'iəvs'), (47520, 51840, 'ejntpʰ'), (51840, 56160, 'ɒːɫ')]"
34,/path/to/AdvReverb/data/MFA/LibriSpeech/034.flac,HE WAS THE LAST TO TURN TO CHRIST,"[(4000, 7680, 'çiːwə'), (7680, 11360, 'zðəl'), (11360, 15360, 'æs'), (15360, 18720, 'ttətʰ'), (18720, 23360, 'ɝntək'), (23360, 28640, 'ɹajs')]"
35,/path/to/AdvReverb/data/MFA/LibriSpeech/035.flac,PAUL CAME LATER AND IS BENEATH US,"[(5440, 10080, 'pʰɒːɫcʰ'), (10080, 13760, 'ejml'), (13760, 17440, 'ejtɚ'), (17440, 20640, 'ænɪz'), (20640, 24960, 'bʲɪɲiː'), (24960, 28160, 'θɐ'), (28160, 32320, 's')]"
36,/path/to/AdvReverb/data/MFA/LibriSpeech/036.flac,THERE IS A MORE OR LESS ELABORATE SYSTEM OF RANK AND GRADES,"[(3360, 6560, 'ðɛɹɪ'), (6560, 10560, 'zəmɒ'), (10560, 13920, 'ɹɚl'), (13920, 17440, 'ɛsɪ'), (17440, 21440, 'læb'), (21440, 24640, 'ɹət'), (24640, 28320, 'sɪs'), (28320, 31520, 'tm̩'), (31520, 35680, 'əvɹæ'), (35680, 38880, 'ŋkæ'), (38880, 43360, 'nɟɹej'), (43360, 48160, 'dz')]"
37,/path/to/AdvReverb/data/MFA/LibriSpeech/037.flac,BUT THE GENERAL DISTINCTION IS NOT ON THAT ACCOUNT TO BE OVERLOOKED,"[(7360, 11040, 'bɐʔðə'), (11040, 15040, 'dʒɛn'), (15040, 18560, 'əɹɫ̩dʲɪ'), (18560, 22240, 'stʲɪɲ'), (22240, 25760, 'cʃən'), (25760, 30240, 'ɪznɑ'), (30240, 33440, 'tɒnð'), (33440, 36640, 'ætə'), (36640, 40320, 'kʰaw'), (40320, 43840, 'nttə'), (43840, 47360, 'bʲiːow'), (47360, 51200, 'vɚlʊ'), (51200, 56320, 'kt')]"
38,/path/to/AdvReverb/data/MFA/LibriSpeech/038.flac,THE LIVERY BECOMES OBNOXIOUS TO NEARLY ALL WHO ARE REQUIRED TO WEAR IT,"[(6560, 10720, 'ðəʎɪ'), (10720, 14880, 'vəɹib'), (14880, 18080, 'əkʰɐ'), (18080, 21600, 'mzə'), (21600, 25120, 'bnɑ'), (25120, 29120, 'cʃə'), (29120, 32320, 'stʰ'), (32320, 35520, 'ʉːɲɪɹ'), (35520, 39680, 'ʎiɒː'), (39680, 43520, 'ɫh'), (43520, 47200, 'ʉːɑɹ'), (47200, 50400, 'ɹɪk'), (50400, 54240, 'wajɹd'), (54240, 58240, 'təwɛ'), (58240, 64319, 'ɹɪt')]"
39,/path/to/AdvReverb/data/MFA/LibriSpeech/039.flac,WHY ARE WE TO BE DENIED EACH OTHER'S SOCIETY,"[(4000, 7520, 'waj'), (7520, 12000, 'ɚwiː'), (12000, 15200, 'təbʲ'), (15200, 19040, 'iːdʲɪn'), (19040, 22720, 'ajd'), (22720, 26400, 'itʃɐ'), (26400, 30880, 'ðɚss'), (30880, 36160, 'əsaj'), (36160, 41600, 'ɪtʲi')]"
40,/path/to/AdvReverb/data/MFA/LibriSpeech/040.flac,WHY ARE WE TO BE DIVIDED,"[(8160, 12160, 'waj'), (12160, 16320, 'ɚwiː'), (16320, 19840, 'təbʲ'), (19840, 24320, 'iːdʲɪv'), (24320, 27520, 'aj'), (27520, 31680, 'dʲɪd')]"
41,/path/to/AdvReverb/data/MFA/LibriSpeech/041.flac,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION,"[(7040, 10720, 'wiːj'), (10720, 13920, 'ʉːzdt'), (13920, 18560, 'ədʲɪs'), (18560, 21760, 'pʲʉːt'), (21760, 25280, 'əbawʔ'), (25280, 28960, 'pʰɑʎɪ'), (28960, 32800, 'tʲɪks'), (32800, 36160, 'ænɹɪ'), (36160, 40480, 'ʎɪdʒə')]"
42,/path/to/AdvReverb/data/MFA/LibriSpeech/042.flac,I NEVER HAD ANY FAMILY,"[(8320, 12640, 'ʔajn'), (12640, 16480, 'ɛvɚ'), (16480, 21120, 'h'), (21120, 24320, 'ædɛ'), (24320, 28960, 'ɲif'), (28960, 32960, 'æm'), (32960, 37760, 'əʎi')]"
43,/path/to/AdvReverb/data/MFA/LibriSpeech/043.flac,I SHALL CALL YOU ESPRIT,"[(8000, 13440, 'ʔajʃ'), (13440, 17600, 'æɫkʰ'), (17600, 22560, 'ɒɫj'), (22560, 26240, 'ʉːɛ'), (26240, 31040, 'sp'), (31040, 45760, 'ɹiː')]"
44,/path/to/AdvReverb/data/MFA/LibriSpeech/044.flac,YOU DO ME A GREAT HONOUR,"[(8800, 15360, 'jə'), (15360, 19680, 'dʉː'), (19680, 26400, 'mʲi'), (26400, 30400, 'əɟ'), (30400, 34080, 'ɹej'), (34080, 39040, 'tɑ'), (39040, 44320, 'nɚ')]"
45,/path/to/AdvReverb/data/MFA/LibriSpeech/045.flac,THE ARMY FOUND THE PEOPLE IN POVERTY AND LEFT THEM IN COMPARATIVE WEALTH,"[(6240, 9760, 'ðəɑ'), (9760, 13280, 'ɹmʲi'), (13280, 16960, 'faw'), (16960, 21280, 'ndðəpʰ'), (21280, 24960, 'ipɫ̩'), (24960, 28320, 'ɪnpʰ'), (28320, 32320, 'ɑːvɚ'), (32320, 35520, 'tʲi'), (35520, 42240, 'æ'), (42240, 46240, 'nlɛ'), (46240, 49600, 'ftðɛ'), (49600, 52960, 'mɪn'), (52960, 57600, 'kʰəmpʰ'), (57600, 60960, 'ɛɹə'), (60960, 65120, 'tʲɪvw'), (65120, 72000, 'ɛɫθ')]"
46,/path/to/AdvReverb/data/MFA/LibriSpeech/046.flac,BUT A WORD FURTHER CONCERNING THE EXPEDITION IN GENERAL,"[(6720, 10080, 'bɐʔə'), (10080, 13600, 'wɝ'), (13600, 18400, 'dfɝ'), (18400, 23200, 'ðɚkʰ'), (23200, 26560, 'əns'), (26560, 30240, 'ɝɲɪŋ'), (30240, 33600, 'ðiːɛ'), (33600, 37280, 'kspə'), (37280, 41440, 'dʲɪʃ'), (41440, 46400, 'ənɪ'), (46400, 49760, 'ndʒɛ'), (49760, 54240, 'nɹɫ̩')]"
47,/path/to/AdvReverb/data/MFA/LibriSpeech/047.flac,LAMB WOULDN'T CARE A GREAT DEAL ABOUT MANY OF THEM I FANCY,"[(4000, 7360, 'læ'), (7360, 10880, 'mwʊɾə'), (10880, 14400, 'ncʰɛ'), (14400, 17600, 'ɹəɟɹ'), (17600, 22240, 'ejtdʲiː'), (22240, 26240, 'ɫəbaw'), (26240, 29600, 'ʔmɛɲ'), (29600, 33280, 'iəvð'), (33280, 36960, 'ɛmʔ'), (36960, 40640, 'ajf'), (40640, 44960, 'æns')]"
48,/path/to/AdvReverb/data/MFA/LibriSpeech/048.flac,THEY ARE ALL SKETCHES MADE ABOUT THE VILLA D'ESTE YOU SEE,"[(2240, 5440, 'ðejɑ'), (5440, 8960, 'ɹɒːɫ'), (8960, 12160, 'sc'), (12160, 15840, 'ɛtʃɪ'), (15840, 20320, 'zmej'), (20320, 23840, 'dəbaw'), (23840, 27040, 'ʔðəvʲ'), (27040, 36160, 'ɪləspn'), (36160, 41120, 'jʉːs'), (41120, 45120, 'iː')]"
49,/path/to/AdvReverb/data/MFA/LibriSpeech/049.flac,THOSE FELLOWS ARE ALL VERY LOYAL EVEN MAINHALL,"[(3680, 7840, 'ðowz'), (7840, 11040, 'fɛl'), (11040, 14400, 'owzɑ'), (14400, 19840, 'ɹɒːɫ'), (19840, 23040, 'vɛ'), (23040, 26880, 'ɹil'), (26880, 32159, 'ɔjɫ̩'), (32159, 36000, 'iːv'), (36000, 40160, 'ənmej'), (40160, 46720, 'nhɒɫ')]"
50,/path/to/AdvReverb/data/MFA/LibriSpeech/050.flac,THUS IDLENESS IS THE MOTHER,"[(4480, 9760, 'ðɐ'), (9760, 14080, 's'), (14080, 22240, 'aj'), (22240, 25600, 'dɫ̩n'), (25600, 29440, 'əs'), (29440, 32640, 'ɪz'), (32640, 36320, 'ðə'), (36320, 40320, 'mɐð'), (40320, 44320, 'ɚ')]"
51,/path/to/AdvReverb/data/MFA/LibriSpeech/051.flac,SHE HAS A SON THEFT AND A DAUGHTER HUNGER,"[(8320, 11680, 'ʃiː'), (11680, 15520, 'hæz'), (15520, 19520, 'əs'), (19520, 25760, 'ɐn'), (25760, 33120, 'θ'), (33120, 36320, 'ɛ'), (36320, 40640, 'ft'), (40640, 48640, 'æ'), (48640, 52320, 'nəd'), (52320, 56640, 'ɑt'), (56640, 60480, 'ɚ'), (60480, 67040, 'h'), (67040, 73600, 'ɐŋɡɚ')]"
52,/path/to/AdvReverb/data/MFA/LibriSpeech/052.flac,WE HAVE NEVER UNDERSTOOD THIS SORT OF OBJECTIONS,"[(7360, 11040, 'wiːhæ'), (11040, 14560, 'vnɛ'), (14560, 17760, 'vɚ'), (17760, 21280, 'ɐnd'), (21280, 24640, 'ɚs'), (24640, 29120, 'tʊ'), (29120, 33120, 'dðɪ'), (33120, 36800, 'ss'), (36800, 40480, 'ɒɹ'), (40480, 44800, 'ʔə'), (44800, 48160, 'vəb'), (48160, 52320, 'dʒɛc'), (52320, 57120, 'ʃən')]"
53,/path/to/AdvReverb/data/MFA/LibriSpeech/053.flac,SHE WAS TIRED OF OTHER THINGS,"[(7680, 11520, 'ʃiː'), (11520, 16000, 'wəztʰ'), (16000, 20640, 'ajɹ'), (20640, 27200, 'dəɐ'), (27200, 31680, 'ðɚθ'), (31680, 35840, 'ɪŋ'), (35840, 39360, 'z')]"
