,path,label,interval
31,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00006.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
32,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00007.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
33,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00008.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
34,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00009.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
35,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00010.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
36,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00011.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
37,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00012.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
38,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00013.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
39,/path/to/AdvReverb/data/VoxCeleb1/test/id10270/8jEAjG6SegY/00014.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
40,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00004.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
41,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00005.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
42,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00006.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
43,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00007.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
44,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00008.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
45,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00009.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
46,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00010.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
47,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00011.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
48,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00012.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
49,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00013.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
50,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00014.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
51,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00015.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
52,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00016.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
53,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00017.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
54,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00018.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
55,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00019.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
56,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00020.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
57,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/1gtz-CUIygI/00021.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
58,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/37nktPRUJ58/00001.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
59,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/37nktPRUJ58/00002.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
60,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/37nktPRUJ58/00003.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
61,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/8gcdEYAKNkE/00001.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
62,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/djK87iSSKQo/00001.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
63,/path/to/AdvReverb/data/VoxCeleb1/test/id10271/EOQXxK1whgU/00001.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p'),(16000,19200,'p'),(19200,22400,'p'),(22400,25600,'p'),(25600,28800,'p'),(28800,32000,'p'),(32000,35200,'p'),(35200,38400,'p'),(38400,41600,'p'),(41600,44800,'p'),(44800,48000,'p')]"
